service,path,entityset,rows,verdict,detail
/UI2/FDM_PAGE_REPOSITORY_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_SRV,deletePage(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,chipBagPropertySet,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,chipBagSet,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,displayFormatSet,5,DATA,
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,displayOptionSet,,NOT_IMPLEMENTED,http 501  Method 'DISPLAYOPTIONSET_GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,pageSet,,FORBIDDEN,Read access on this entity set is only allowed with filters on pageId.
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,sectionSet,,FORBIDDEN,Read access on this entity set is only allowed with filters on pageId.
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,tileTypeSet,63,DATA,
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,vizOptionSet,,NOT_IMPLEMENTED,http 501  Method 'VIZOPTIONSET_GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,vizReferenceSet,0,EMPTY,
/UI2/FDM_PAGE_RUNTIME_SRV,/sap/opu/odata/ui2/FDM_PAGE_RUNTIME_SRV,vizSet,0,EMPTY,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,createdBySet,1,DATA,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,mergeIdSet,351,DATA,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,modifiedBySet,1,DATA,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,pageActionSet,0,EMPTY,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,pageSet,561,DATA,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,roleSet,0,EMPTY,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,spaceActionSet,,NOT_IMPLEMENTED,http 501  Method 'SPACEACTIONSET_GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,spaceSet,350,DATA,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,spaceTemplateSet,1,DATA,
/UI2/FDM_SPACE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_SPACE_REPOSITORY_CUST_SRV,deleteSpace(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_TRANSPORT_SRV,/sap/opu/odata/ui2/FDM_TRANSPORT_SRV,assignedTransportSet,,ERROR,http 400  Exception raised without specific error
/UI2/FDM_TRANSPORT_SRV,/sap/opu/odata/ui2/FDM_TRANSPORT_SRV,transportSet,0,EMPTY,
/UI2/FDM_TRANSPORT_SRV,/sap/opu/odata/ui2/FDM_TRANSPORT_SRV,assignTransport(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_TRANSPORT_SRV,/sap/opu/odata/ui2/FDM_TRANSPORT_SRV,mode(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,DownloadResultCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,catalogSet,2450,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,contentFileSet,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,createdBySet,1,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,displayFormatSet,5,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,displayOptionSet,,NOT_IMPLEMENTED,http 501  Method 'DISPLAYOPTIONSET_GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,importResultSet,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,mergeIdSet,562,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,modifiedBySet,1,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,pageSet,561,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,pageTemplateSet,1,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,roleSet,0,EMPTY,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,sectionSet,1478,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,spaceSet,,FORBIDDEN,Access to Spaces only via Pages
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,tileTypeSet,63,DATA,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,uploadResultLanguageSet,0,EMPTY,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,uploadResultSet,0,EMPTY,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,vizOptionSet,,NOT_IMPLEMENTED,http 501  Method 'VIZOPTIONSET_GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,vizReferenceHierarchySet,,NOT_IMPLEMENTED,http 501  Method 'VIZREFERENCEHIER_GET_ENTITYSET' not implemented in data provider class
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,vizReferenceSet,0,EMPTY,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,vizSet,0,EMPTY,
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,copyPage(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,createFromTemplate(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,deletePage(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,download(),,NOT_COUNTABLE,function/action import - not countable
/UI2/FDM_PAGE_REPOSITORY_CUST_SRV,/sap/opu/odata/ui2/FDM_PAGE_REPOSITORY_CUST_SRV,upload(),,NOT_COUNTABLE,function/action import - not countable
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ActiveMigrationCountCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ActivityMonitorDetailSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ActivityMonitorFilterFieldSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ActivityMonitorSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ActivityTrackSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplActivityMonitorDetailSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplActivityMonitorFilterSet,12,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplActivityMonitorSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplActivityTrackSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplicationLogDetailSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplicationLogOverViewSet,,NOT_IMPLEMENTED,http 501  Method 'APPLICATIONLOGOV_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplicationLogRALCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ApplicationLogSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,AvailServerJobNumCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,AvailableDownloadInstanceFieldsSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,AvailableDownloadMessageFieldsSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,AvailableTaskSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CSVOptionDDLSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CSVSettingsSet,,NOT_IMPLEMENTED,http 501  Method 'CSVSETTINGSSET_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CheckCopyProjectResultCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CheckDbConnectionResultCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CheckDevClassResultCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CheckRfcConnectionResultCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CompaniesInMigrationProjectSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CompanyCodeVHSet,69,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ConnectionVHSet,,BACKEND_DUMP,http 500  In the context of Data Services an unknown internal server error occurred
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ContentUpdateAndCustomFieldSet,,NOT_IMPLEMENTED,http 501  Method 'CONTENTUPDATEAND_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,CopyActionSet,1,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,DBConnectionVHSet,,BACKEND_DUMP,http 500  In the context of Data Services an unknown internal server error occurred
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,DocumentSet,,NOT_IMPLEMENTED,http 501  Method 'DOCUMENTSET_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,DownloadCSVBundleCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,DownloadCSVFileSet,,NOT_IMPLEMENTED,http 501  Method 'DOWNLOADCSVFILES_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,DownloadMigrationFileSet,,NOT_IMPLEMENTED,http 501  Method 'DOWNLOADMIGRATIO_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,DownloadTaskFileSet,,NOT_IMPLEMENTED,http 501  Method 'DOWNLOADTASKFILE_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,FilterF4ValueSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,FilterMetaSet,,NOT_IMPLEMENTED,http 501  Method 'FILTERMETASET_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,FiltersInMigrationProjectSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ForwardNavigationCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,IndProcessLaneSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,IndProcessSelSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,IndProcessSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,InstanceMessageDetailRALCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ItemColumnsSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MessageDetailRALCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MessageDetailSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MessageGroupOverViewSet,,NOT_IMPLEMENTED,http 501  Method 'MESSAGEGROUPOVER_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MessageGroupSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MessageInstanceSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationApproachTTSet,2,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationCorrectionFileSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONCORRECT_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationFileColumnSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationFileContentSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationFileCountSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONFILECOU_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationFileSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationFileTabSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationFileTemplateSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONFILETEM_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationGroupIndicatorSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationInstanceBulkActionSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationInstanceDownloadSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONRESULTD_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationInstanceMetaSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationInstanceSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationInstanceSourceSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCSVFileSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCSVStructAndFileSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCSVStructSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCfgOptIdSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCopySet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCountSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONOBJEC22_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectCurrentViewSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONOBJEC10_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectDependencySet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectDescriptionSet,1,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectFileUploadSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONOBJECTF_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectHeaderSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectHistorySet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectInprocessSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectJobSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectMessageCountSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectMessageDetailsSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectMessageDownloadSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONOBJEC15_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectMessageSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectPieChartSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectUpgradeStateSet,,ERROR,http 400  The selected project is already deleted
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationObjectViewListSet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectDownloadSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONPROJE02_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectHistorySet,,ERROR,http 400  Exception raised without specific error
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectImportExportSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONPROJE01_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectJobInfoSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONPROJE06_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectMTIDCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectNameForDupCheckSet,100,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectPrepInfoSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONPROJE04_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectSet,100,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationProjectViewSet,3,DATA,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationScenarioTTSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationTaskTemplateSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONTASKTEM_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationTaskValueFileSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONTASKVAL_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationTemplateObjectSet,0,EMPTY,
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,MigrationTemplateProjectSet,,NOT_IMPLEMENTED,http 501  Method 'MIGRATIONTEMPLAT_GET_ENTITYSET' not implemented in data provider class
/LTB/MIG_MC_ODATA_SRV,/sap/opu/odata/ltb/MIG_MC_ODATA_SRV,ProcessResultCollection,,NOT_IMPLEMENTED,http 500  Method 'GET_ENTITYSET' not implemented in data provider class
